Lot URL,Lot Number,Est. Retail Value,Year,Make,Model,Expected Sale Date,Engine Type,State of Ownership Doc Type,Ownership Doc Type,Odometer Description,Cylinders,VIN,Grid/Row,Odometer Reading,Damage Description,Current Bid,My Bid,Item Number,Location,Sale Status,Repair Estimate
https://www.copart.com/lotDetail/32024886,32024886,$100,1987,SEAW,UK,05/05/2017 12:00 PM CDT,,TX,CERT OF TITLE TO A BOAT,EXEMPT,,BRCY159DF787,PK030,0.0,NORMAL WEAR,$0,$0,0,TX - FT. WORTH,On Approval,$0
https://www.copart.com/lotDetail/42626566,42626566,"$1,000",1987,ALJO,CAMPER,04/04/2017 02:00 PM CDT,,WA,VEHICLE CERT OF OWNERSHIP-TITL,EXEMPT,,1SY300L25HD000442,,0.0,NORMAL WEAR,$0,$0,901,WA - GRAHAM,Minimum Bid,$0
https://www.copart.com/lotDetail/42834446,42834446,$0,1987,VOLKSWAGEN,VANAGON BU,04/03/2017 08:00 PM CDT,2.1L  4,NY,CERTIFICATE OF TITLE,EXEMPT,4,WV2YB0255HH001567,SA008,87143.0,MINOR DENT/SCRATCHES,"$1,200",$0,2054,NY - LONG ISLAND,Minimum Bid,$0
https://www.copart.com/lotDetail/44318196,44318196,"$1,117",1987,TOYOTA,CAMRY DELU,04/04/2017 01:00 PM CDT,2.0L  4,MT,CERTIFICATE OF TITLE,EXEMPT,4,JT2SV21WXH0001931,SA006,297702.0,FRONT END,$0,$0,1122,MT - HELENA,Pure Sale,"$13,993"
https://www.copart.com/lotDetail/45304326,45304326,$0,1987,TOYOTA,VAN WAGON,04/07/2017 01:00 PM CDT,2.0L  4,UT,CERTIFICATE OF TITLE,EXEMPT,4,JT3YR26W7H5036464,SG009,276267.0,MECHANICAL,$0,$0,0,UT - SALT LAKE CITY,On Approval,$0
https://www.copart.com/lotDetail/24020387,24020387,"$12,086",1987,EURO,MOTORHOME,04/07/2017 09:00 AM CDT,7.5L  8,MI,CERTIFICATE OF TITLE,EXEMPT,8,17N630127HW002927,HVY,41042.0,TOP/ROOF,$0,$0,0,MI - IONIA,Pure Sale,"$11,023"
https://www.copart.com/lotDetail/24192117,24192117,"$1,100",1987,CHEVROLET,S10,04/04/2017 02:00 PM CDT,2.8L  6,WA,VEHICLE CERT OF OWNERSHIP-TITL,EXEMPT,6,1GCCT14RXH8137057,SC002,273539.0,STRIPPED,$0,$0,3044,WA - GRAHAM,On Approval,$0
https://www.copart.com/lotDetail/24239387,24239387,$0,1987,BAYL,2750 SUNBR,04/07/2017 09:00 AM CDT,,PA,CERT OF TITLE TO A BOAT,ACTUAL,,BP1B07CDK687,HV019,1970.0,MECHANICAL,$100,$0,0,PA - PHILADELPHIA,On Approval,$0
https://www.copart.com/lotDetail/24331967,24331967,$0,1987,SUNP,MARINE LOT,04/07/2017 09:00 AM CDT,,FL,CERTIFICATE OF TITLE,EXEMPT,,XUE71488D787,2HV01,0.0,NORMAL WEAR,$375,$0,0,FL - TAMPA SOUTH,On Approval,$0
https://www.copart.com/lotDetail/24386037,24386037,"$8,100",1987,CHEVROLET,R10,04/26/2017 09:00 AM CDT,5.0L  8,KY,CERT OF TITLE-SALVAGE,ACTUAL,8,1GCDR14H5HF341917,N050,80393.0,FRONT END,$525,$0,0,KY - LEXINGTON WEST,Pure Sale,$0
https://www.copart.com/lotDetail/31115796,31115796,"$3,966",1987,WELL,BOAT,04/05/2017 09:00 AM CDT,,KY,BILL OF SALE/PART ONLY/NO TITL,NOT ACTUAL,,WELR7313H687,HV004,0.0,ALL OVER,$90,$0,0,KY - LEXINGTON WEST,Pure Sale,"$2,778"
https://www.copart.com/lotDetail/21369357,21369357,"$15,775",1987,HOLM,TRAILER,05/05/2017 09:00 AM CDT,,PA,CERTIFICATE OF SALVAGE,EXEMPT,,1S8AD3635H0006668,HVY,0.0,ALL OVER,$0,$0,0,PA - CHAMBERSBURG,Pure Sale,$0
https://www.copart.com/lotDetail/22833357,22833357,"$9,250",1987,REIN,OTHER,05/02/2017 02:00 PM CDT,,CA,NON-REVIVABLE ACQUISITION,ACTUAL,,RNA40579J788,1HV40,285.0,WATER/FLOOD,$0,$0,0,CA - SACRAMENTO,Pure Sale,$0
https://www.copart.com/lotDetail/24395157,24395157,"$3,248",1987,FORD,MUSTANG LX,04/21/2017 09:00 AM CDT,2.3L  4,GA,CERT OF TITLE-SALVAGE,EXCEEDS MECHANICAL LIMITS,4,1FABP44A7HF186276,Q070,59844.0,FRONT END,$100,$0,0,GA - ATLANTA WEST,Pure Sale,"$2,985"
https://www.copart.com/lotDetail/20823257,20823257,$0,1987,AMERICAN MOTORS,EAGLE LIMI,04/18/2017 01:00 PM CDT,4.2L  6,CO,CERTIFICATE OF TITLE,EXEMPT,6,2CCCK3877HB703586,A050,110666.0,FRONT END,$100,$0,0,CO - DENVER,On Approval,$0
https://www.copart.com/lotDetail/24798877,24798877,"$5,563",1987,GMC,CABALLERO,04/24/2017 09:00 AM CDT,5.0L  8,GA,CERT OF TITLE-SALVAGE,EXEMPT,8,3GTCW80H2HS800223,G160,35968.0,FRONT END,$375,$0,0,GA - ATLANTA EAST,Pure Sale,"$5,002"
https://www.copart.com/lotDetail/22348727,22348727,"$16,355",1987,MERCEDES-BENZ,560SL,04/04/2017 09:00 AM CDT,5.6L  8,NC,SALVAGE CERT-WATER/FLOOD DAMAG,EXEMPT,8,WDBBA48D4HA072912,CD001,151324.0,WATER/FLOOD,$125,$0,0,NC - RALEIGH,Pure Sale,"$16,000"
https://www.copart.com/lotDetail/24561387,24561387,$0,1987,BMW,325/E,04/06/2017 02:00 PM CDT,2.7L  6,CA,CERT OF TITLE OR SALVAGE ACQ,ACTUAL,6,WBAAE5400H8813166,SF009,322273.0,MINOR DENT/SCRATCHES,$0,$0,0,CA - HAYWARD,On Approval,$0
https://www.copart.com/lotDetail/25072737,25072737,"$2,500",1987,CHEVROLET,R10,04/27/2017 09:00 AM CDT,5.7L  8,KY,CERTIFICATE OF TITLE,EXEMPT,8,1GCER14K1HJ104936,W030,72880.0,BURN - INTERIOR,$325,$0,0,KY - LOUISVILLE,Minimum Bid,$0
https://www.copart.com/lotDetail/42809596,42809596,"$2,517",1987,FORD,CROWN VICT,04/10/2017 09:00 AM CDT,4.9L  8,SC,CERT OF TITLE-SALVAGE,ACTUAL,8,2FABP74F1HX124132,H080,62718.0,FRONT END,$125,$0,0,SC - GREER,Pure Sale,"$2,517"
https://www.copart.com/lotDetail/24080637,24080637,"$1,667",1987,FORD,F150,04/05/2017 09:00 AM CDT,4.9L  8,NY,MV-907A SALVAGE CERTIFICATE,EXEMPT,8,1FTEX15N8HKA63858,SFSAL,144412.0,REAR END,$90,$0,0,NY - SYRACUSE,Minimum Bid,"$16,378"
https://www.copart.com/lotDetail/22740057,22740057,$0,1987,BUICK,ELECTRA PA,04/04/2017 01:00 PM CDT,3.8L  6,CO,CERTIFICATE OF TITLE,EXEMPT,6,1G4CW5134H1450611,II030,121000.0,MINOR DENT/SCRATCHES,$0,$0,0,CO - DENVER,On Approval,$0
https://www.copart.com/lotDetail/22818327,22818327,$0,1987,BUICK,ELECTRA PA,04/11/2017 01:00 PM CDT,3.8L  6,CO,BILL OF SALE-PARTS ONLY,EXEMPT,6,1G4CW5130H1483752,K020,86555.0,MINOR DENT/SCRATCHES,$0,$0,0,CO - DENVER,On Approval,$0
https://www.copart.com/lotDetail/22843517,22843517,$0,1987,GMC,H9500 J9C0,04/03/2017 08:00 PM CDT,7.0L  6,FL,CERTIFICATE OF TITLE (P),EXEMPT,6,1GDP9C1Z5HV503844,JJ140,393016.0,PARTIAL REPAIR,$625,$0,3103,FL - MIAMI SOUTH,Minimum Bid,$0
https://www.copart.com/lotDetail/23111697,23111697,$0,1987,TOYOTA,CRESSIDA L,04/03/2017 08:00 PM CDT,2.8L  6,CA,CERT OF TITLE-SALVAGED,ACTUAL,6,JT2MX73E1H0108578,SB005,97477.0,MECHANICAL,$90,$0,2567,CA - HAYWARD,Minimum Bid,$0
https://www.copart.com/lotDetail/24799497,24799497,$0,1987,INTERNATIONAL,S SERIES 1,04/04/2017 02:00 PM CDT,6.9L  8,CA,CERT OF TITLE OR SALVAGE ACQ,EXEMPT,8,1HVLNHGL1HH473295,1HV22,104134.0,NORMAL WEAR,$200,$0,842,CA - SACRAMENTO,Minimum Bid,$0
https://www.copart.com/lotDetail/24945177,24945177,$100,1987,FORD,AEROSTAR,04/04/2017 02:00 PM CDT,3.0L  6,CA,CERT OF TITLE OR SALVAGE ACQ,EXCEEDS MECHANICAL LIMITS,6,1FMCA11U8HZA99607,SHH06,8405.0,MINOR DENT/SCRATCHES,$0,$0,26,CA - SAN JOSE,Minimum Bid,$0
https://www.copart.com/lotDetail/24979637,24979637,$0,1987,FORD,ESCORT PON,04/03/2017 08:00 PM CDT,1.9L  4,CA,APP FOR DUP CLEAN OR AC,ACTUAL,4,1FAPP2096HW212369,SF007,16459.0,NORMAL WEAR,$90,$0,2591,CA - HAYWARD,Minimum Bid,$0
https://www.copart.com/lotDetail/25081667,25081667,$0,1987,MERCURY,SABLE GS,04/05/2017 02:00 PM CDT,3.0L  6,OR,CERTIFICATE OF TITLE,EXEMPT,6,1MEBM50U6HG629048,FS005,77164.0,MECHANICAL,$0,$0,0,OR - PORTLAND NORTH,On Approval,$0
https://www.copart.com/lotDetail/25139597,25139597,"$7,495",1987,HUNT,MARINE LOT,04/05/2017 09:00 AM CDT,,FL,CERTIFICATE OF TITLE (P),EXEMPT,,HUN29493J687,HV003,0.0,WATER/FLOOD,$0,$0,701,FL - FT. PIERCE,Minimum Bid,$0
https://www.copart.com/lotDetail/25175727,25175727,$0,1987,MERCEDES-BENZ,300DT,04/06/2017 09:00 AM CDT,3.0L  6,NY,CERTIFICATE OF TITLE,EXEMPT,6,WDBEB33D3HA505289,R020,208516.0,MECHANICAL,$0,$0,0,NY - NEWBURGH,On Approval,$0
https://www.copart.com/lotDetail/25235357,25235357,$0,1987,AUSTIN,RV,04/04/2017 02:00 PM CDT,5.7L  8,CA,CERT OF TITLE OR SALVAGE ACQ,EXEMPT,8,2GBJG31M0G4163736,1HV31,34778.0,MINOR DENT/SCRATCHES,$0,$0,911,CA - SACRAMENTO,On Approval,$0
https://www.copart.com/lotDetail/25587127,25587127,$0,1987,CHEVROLET,EL CAMINO,04/05/2017 09:00 AM CDT,5.0L  8,NY,CERTIFICATE OF TITLE,EXEMPT,8,3GCCW80H2HS901794,D180,34242.0,REAR END,$80,$0,0,NY - LONG ISLAND,On Approval,$0
https://www.copart.com/lotDetail/30518766,30518766,$0,1987,SEAR,BOAT,04/05/2017 09:00 AM CDT,,NJ,CERTIFICATE OF TITLE,EXEMPT,,SERM7783H687,F130,995.0,NORMAL WEAR,$0,$0,0,NY - LONG ISLAND,Minimum Bid,$0
https://www.copart.com/lotDetail/30836136,30836136,"$14,010",1987,SEAR,BOAT,04/25/2017 09:00 AM CDT,,VA,CERT OF TITLE TO A VESSEL,EXEMPT,,SERM9269A787,HVY,0.0,MECHANICAL,$0,$0,0,VA - HAMPTON,Minimum Bid,"$14,010"
https://www.copart.com/lotDetail/35653656,35653656,"$13,000",1987,SAIL,BOAT,04/12/2017 09:00 AM CDT,,MA,CERT OF TITLE-SALVAGE,EXEMPT,,CPY00960J687,HVY,0.0,SIDE,$0,$0,0,MA - WEST WARREN,On Approval,"$13,737"
https://www.copart.com/lotDetail/18077677,18077677,"$1,341",1987,TOYOTA,CAMRY DELU,04/04/2017 01:00 PM CDT,2.0L  4,CO,SALVAGE TITLE,EXEMPT,4,JT2SV21E4H3023218,K020,168696.0,FRONT END,$0,$0,0,CO - DENVER,Pure Sale,"$6,095"
https://www.copart.com/lotDetail/18808207,18808207,$100,1987,HONDA,ACCORD LX,04/04/2017 09:00 AM CDT,2.0L  4,VA,CERTIFICATE OF TITLE,ACTUAL,4,1HGCA5638HA056395,P030,125938.0,MINOR DENT/SCRATCHES,$0,$0,3134,DC - WASHINGTON DC,On Approval,$0
https://www.copart.com/lotDetail/19825877,19825877,$0,1987,FORD,F800F,04/05/2017 09:00 AM CDT,7.8L  6,GA,CERTIFICATE OF TITLE,EXEMPT,6,1FDPT84A7HVA62772,HV010,219979.0,NORMAL WEAR,"$1,850",$0,0,GA - ATLANTA NORTH,Minimum Bid,$0
https://www.copart.com/lotDetail/20140677,20140677,"$1,744",1987,FORD,BRONCO II,04/04/2017 02:00 PM CDT,2.9L  6,OR,SALVAGE TITLE CERTIFICATE,EXEMPT,6,1FMCU14T8HUC86689,SC009,23428.0,ALL OVER,$0,$0,26,OR - EUGENE,Minimum Bid,$0
https://www.copart.com/lotDetail/21065897,21065897,$0,1987,VOLVO,244 DL/GL,04/05/2017 02:00 PM CDT,2.3L  4,OR,CERTIFICATE OF TITLE,EXEMPT,4,YV1AX8849H1260886,J030,196663.0,FRONT END,$0,$0,0,OR - PORTLAND NORTH,On Approval,$0
https://www.copart.com/lotDetail/21517827,21517827,"$4,138",1987,FORD,MUSTANG LX,04/06/2017 12:00 PM CDT,2.3L  4,IL,SALVAGE CERTIFICATE,ACTUAL,4,1FABP44A1HF229428,SC006,93380.0,FRONT END,$175,$0,0,IL - CHICAGO NORTH,Minimum Bid,$0
https://www.copart.com/lotDetail/21636557,21636557,CAD100,1987,DORL,MARINE LOT,04/04/2017 09:00 AM CDT,,QC,POUR PIECE SEULEMENT,EXEMPT,,ZD8A0121H687,HVY2,747.0,WATER/FLOOD,CAD0,CAD0,701,QC - MONTREAL,On Approval,CAD0
https://www.copart.com/lotDetail/22101267,22101267,$0,1987,SUNC,MOTORHOME,04/03/2017 08:00 PM CDT,7.4L  8,CA,CERT OF TITLE OR SALVAGE ACQ,ACTUAL,8,1GBKP37W3F3345440,II010,101491.0,MECHANICAL,$125,$0,902,CA - HAYWARD,Minimum Bid,$0
https://www.copart.com/lotDetail/22491777,22491777,"$4,475",1987,ALP,TRAILER,04/06/2017 01:00 PM CDT,,ID,SALVAGE CERTIFICATE OF TITLE,EXEMPT,,1W53ATK28HY006012,HV002,0.0,TOP/ROOF,$0,$0,0,ID - BOISE,Pure Sale,"$4,475"
https://www.copart.com/lotDetail/22384957,22384957,"$1,650",1987,CHEVROLET,EL CAMINO,04/05/2017 09:00 AM CDT,4.3L  6,OH,CERTIFICATE OF TITLE,EXCEEDS MECHANICAL LIMITS,6,3GCCW80Z2HS902825,SC005,48310.0,SIDE,$525,$0,3027,OH - DAYTON,Minimum Bid,$0
https://www.copart.com/lotDetail/23986637,23986637,$0,1987,SEAR,BOAT,04/04/2017 02:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE,EXEMPT,,SERA93321687,HV058,0.0,MECHANICAL,$0,$0,704,CA - RANCHO CUCAMONGA,On Approval,$0
https://www.copart.com/lotDetail/19120557,19120557,$0,1987,MERCEDES-BENZ,300E,04/05/2017 09:00 AM CDT,3.0L  6,MI,CERTIFICATE OF TITLE,EXEMPT,6,WDBEA30D4HA423112,E040,252884.0,FRONT END,$90,$0,2554,MI - KINCHELOE,Minimum Bid,$0
https://www.copart.com/lotDetail/36084646,36084646,"$2,952",1987,SEAW,BOAT W/TRL,05/02/2017 02:00 PM CDT,,CA,JUNK RECEIPT,EXEMPT,,BRCB444BF787,1HV40,0.0,WATER/FLOOD,$0,$0,0,CA - SACRAMENTO,Pure Sale,$0
https://www.copart.com/lotDetail/18451897,18451897,$0,1987,TOYOTA,STANDARD B,04/12/2017 02:00 PM CDT,2.4L  4,FL,CERTIFICATE OF TITLE,EXEMPT,4,JT4RN50R1H0304163,C010,219385.0,MECHANICAL,$0,$0,1105,WA - SPOKANE,On Approval,$0
https://www.copart.com/lotDetail/24158567,24158567,"$1,000",1987,FORD,F150,04/05/2017 09:00 AM CDT,4.9L  6,PA,CERTIFICATE OF SALVAGE,ACTUAL,6,1FTDF15Y0HNB09691,SB006,5869.0,SIDE,$0,$0,0,PA - PHILADELPHIA EAST-SUBLOT,Minimum Bid,"$3,651"
https://www.copart.com/lotDetail/40831546,40831546,"$3,523",1987,CHEVROLET,R10,04/07/2017 09:00 AM CDT,5.7L  8,SC,CERT OF TITLE-SALVAGE,EXEMPT,8,1GCDR14K7HS130107,2G060,0.0,STRIPPED,$225,$0,0,SC - COLUMBIA,Pure Sale,"$6,000"
https://www.copart.com/lotDetail/23944447,23944447,"$5,750",1987,MERCEDES-BENZ,190E 2.3,04/04/2017 12:00 PM CDT,2.3L  4,OK,CERTIFICATE OF TITLE,EXEMPT,4,WDBDA28D6HF311778,CD005,149619.0,MECHANICAL,$0,$0,2836,OK - OKLAHOMA CITY,Minimum Bid,$0
https://www.copart.com/lotDetail/24483207,24483207,$0,1987,JAGUAR,XJ6,04/04/2017 12:00 PM CDT,4.2L  6,TX,CERT OF TITLE W/SALVAGE HISTOR,EXEMPT,6,SAJAV1349HC477578,SA005,127308.0,UNDERCARRIAGE,$0,$0,1132,TX - CORPUS CHRISTI,On Approval,$0
https://www.copart.com/lotDetail/24782417,24782417,$0,1987,MERCEDES-BENZ,300DT,04/04/2017 09:00 AM CDT,3.0L  6,NC,DEALER ONLY CLEAN TITLE,EXEMPT,6,WDBEB33D7HA332683,SI004,119135.0,MECHANICAL,$90,$0,4041,NC - RALEIGH,On Approval,$0
https://www.copart.com/lotDetail/43590746,43590746,"$3,677",1987,TOYOTA,XTRACAB SR,04/13/2017 12:00 PM CDT,2.4L  4,TN,SALVAGE CERTIFICATE,ACTUAL,4,JT4RN67S3H5075695,C070,211999.0,FRONT END,$775,$0,0,TN - MEMPHIS,Pure Sale,$0
https://www.copart.com/lotDetail/25314317,25314317,$0,1987,TOYOTA,SUPRA,05/04/2017 02:00 PM CDT,2.9L  6,CA,APP FOR DUP CLEAN OR AC,ACTUAL,6,JT2MA70L1H0066997,SD009,143984.0,MINOR DENT/SCRATCHES,$0,$0,0,CA - HAYWARD,On Approval,$0
https://www.copart.com/lotDetail/25426797,25426797,$0,1987,TOYOTA,CELICA GT,04/06/2017 02:00 PM CDT,2.0L  4,CA,CERT OF TITLE OR SALVAGE ACQ,ACTUAL,4,JT2ST67L3H7130790,SF010,287379.0,FRONT END,$0,$0,0,CA - HAYWARD,On Approval,$0
https://www.copart.com/lotDetail/24766377,24766377,$0,1987,MERCEDES-BENZ,560SEC,04/07/2017 02:00 PM CDT,5.6L  8,CA,CERT OF TITLE OR SALVAGE ACQ,ACTUAL,8,WDBCA45D7HA357421,SC003,311315.0,MINOR DENT/SCRATCHES,$225,$0,0,CA - VALLEJO,On Approval,$0
https://www.copart.com/lotDetail/44084606,44084606,"$2,827",1987,VOLVO,244 DL/GL,04/04/2017 09:00 AM CDT,2.3L  4,FL,CERT OF TITLE-SLVG&SLVG REBILD,EXEMPT,4,YV1AX8849H1248057,SA005,57488.0,REAR END,$90,$0,50,FL - OCALA,Minimum Bid,"$2,435"
https://www.copart.com/lotDetail/43993466,43993466,"$5,187",1987,FORD,F350,04/04/2017 09:00 AM CDT,7.5L  8,VA,NON-REPAIRABLE CERTIFICATE,EXEMPT,8,1FDKE30L1HHC09293,HVY,0.0,BURN,$0,$0,902,VA - HAMPTON,Minimum Bid,"$5,187"
https://www.copart.com/lotDetail/21328667,21328667,"$5,030",1987,CHEVROLET,G30,04/11/2017 02:00 PM CDT,5.7L  8,OR,SALVAGE TITLE CERTIFICATE,ACTUAL,8,2GBJG31M7H4114292,HV004,65677.0,ROLLOVER,$500,$0,0,OR - EUGENE,Minimum Bid,"$6,110"
https://www.copart.com/lotDetail/24747037,24747037,$100,1987,BMW,535I,04/07/2017 02:00 PM CDT,3.4L  6,CA,CERT OF TITLE OR SALVAGE ACQ,EXEMPT,6,WBADC7407H1715310,J010,261776.0,FRONT END,$0,$0,0,CA - VALLEJO,On Approval,$0
https://www.copart.com/lotDetail/38447226,38447226,"$7,100",1987,FORD,MUSTANG LX,04/27/2017 12:00 PM CDT,2.3L  4,IL,JUNKING CERT OF A VEHICLE,EXEMPT,4,1FABP40A8HF113410,G240,0.0,BURN,$0,$0,0,IL - CHICAGO NORTH,Pure Sale,"$13,006"
https://www.copart.com/lotDetail/19577457,19577457,"$5,000",1987,SEAW,BOAT,04/04/2017 02:00 PM CDT,,CA,CERT OF TITLE OR SALVAGE ACQ,EXEMPT,,BRCD160AA787,1HV40,0.0,NORMAL WEAR,$350,$0,708,CA - SACRAMENTO,Minimum Bid,$0
https://www.copart.com/lotDetail/21737447,21737447,"$34,238",1987,PORSCHE,911 CARRER,05/04/2017 02:00 PM CDT,3.2L  6,CA,SALVAGE CERTIFICATE,ACTUAL,6,WP0EB0917HS170755,SH006,141797.0,FRONT END,$90,$0,0,CA - SAN BERNARDINO,Pure Sale,"$23,808"
https://www.copart.com/lotDetail/24632877,24632877,"$1,075",1987,CHEVROLET,CELEBRITY,05/01/2017 09:00 AM CDT,2.5L  4,PA,CERTIFICATE OF SALVAGE,ACTUAL,4,1G1AW51R7HG117633,C100,162132.0,REAR END,$0,$0,0,PA - YORK HAVEN,Pure Sale,"$2,019"
https://www.copart.com/lotDetail/23477657,23477657,$0,1987,ALUM,BOAT W/TRL,04/11/2017 12:00 PM CDT,,WI,JUNKED VEHICLE BILL OF SALE,EXEMPT,,WSZ46007E808,HV020,0.0,REAR END,$0,$0,0,WI - MADISON,On Approval,$0
https://www.copart.com/lotDetail/24577637,24577637,"$3,500",1987,CHEVROLET,NOVA,04/06/2017 09:00 AM CDT,1.6L  4,KY,CERT OF TITLE-SALVAGE,ACTUAL,4,1Y1SK514XHZ133935,HH020,117727.0,UNDERCARRIAGE,$0,$0,2502,KY - LOUISVILLE,Pure Sale,$0
https://www.copart.com/lotDetail/22447047,22447047,$0,1987,FORD,RANGER,04/04/2017 01:00 PM CDT,2.3L  4,CO,CERTIFICATE OF TITLE,EXEMPT,4,1FTCR11A7HUD15317,SB001,70295.0,MINOR DENT/SCRATCHES,$100,$0,0,CO - DENVER,On Approval,$0
https://www.copart.com/lotDetail/40570536,40570536,"$2,859",1987,TOYOTA,SHORT BED,04/24/2017 09:00 AM CDT,2.4L  4,NC,PARTS ONLY-RECORD OF SALE,EXEMPT,4,JT4RN63R8H0140539,T118,271433.0,REAR END,$400,$0,0,NC - CHINA GROVE,Pure Sale,"$2,913"
https://www.copart.com/lotDetail/23206547,23206547,"$2,183",1987,MERCEDES-BENZ,190E 2.3,04/12/2017 09:00 AM CDT,2.3L  4,NC,SALVAGE CERTIFICATE OF TITLE,EXEMPT,4,WDBDA28D1HF301188,M030,132416.0,FRONT END,$150,$0,0,NC - MEBANE,Pure Sale,"$2,744"
https://www.copart.com/lotDetail/19694247,19694247,"$2,500",1987,OLDSMOBILE,CALAIS,04/04/2017 09:00 AM CDT,2.5L  4,GA,BILL OF SALE - PARTS ONLY,EXEMPT,4,1G3NF14U5HM284219,G010,107979.0,FRONT END,$0,$0,5018,GA - ATLANTA SOUTH,Minimum Bid,"$3,217"
https://www.copart.com/lotDetail/42673686,42673686,"$1,415",1987,TOYOTA,LONG BED 1,04/27/2017 12:00 PM CDT,2.4L  4,TN,CERTIFICATE OF TITLE,ACTUAL,4,JT4RN55E5H0250243,Q040,211493.0,FRONT END,"$1,300",$0,0,TN - MEMPHIS,Pure Sale,"$1,783"
https://www.copart.com/lotDetail/42668266,42668266,"$3,146",1987,CHEVROLET,R10 SUBURB,04/07/2017 09:00 AM CDT,6.2L  8,FL,CERTIFICATE OF DESTRUCTION,EXEMPT,8,1GNER16C7HF170519,SZ004,57779.0,FRONT END,$0,$0,0,FL - TAMPA SOUTH,Minimum Bid,$0
https://www.copart.com/lotDetail/25710747,25710747,"$5,138",1987,HARLEY-DAVIDSON,FLHT CLASS,05/05/2017 09:00 AM CDT,1.3L  2,FL,CERT OF TITLE-SLVG&SLVG REBILD,EXEMPT,2,1HD1DJL16HY502008,MC,68443.0,FRONT END,$15,$0,0,FL - PUNTA GORDA,Pure Sale,"$6,172"
https://www.copart.com/lotDetail/24532977,24532977,"$1,322",1987,TOYOTA,4RUNNER,05/02/2017 01:00 PM CDT,2.4L  4,CO,SALVAGE TITLE,EXEMPT,4,JT4RN62S6H0125381,HH020,289289.0,FRONT END,$100,$0,0,CO - DENVER,Pure Sale,"$2,034"
https://www.copart.com/lotDetail/25305637,25305637,"$8,500",1987,BMW,325/E,04/07/2017 02:00 PM CDT,2.7L  6,CA,APP FOR DUP CLEAN OR AC,ACTUAL,6,WBAAB5400H9801117,F050,214226.0,NORMAL WEAR,$0,$0,0,CA - BAKERSFIELD,Minimum Bid,$0
https://www.copart.com/lotDetail/40117096,40117096,"$16,256",1987,PORSCHE,944,04/05/2017 08:00 PM CDT,2.5L  4,CA,SALVAGE CERTIFICATE,EXEMPT,4,WP0AB0943HN470199,F030,201095.0,FRONT END,"$1,450",$0,0,CA - LOS ANGELES,Minimum Bid,"$12,784"
https://www.copart.com/lotDetail/20641817,20641817,"$1,611",1987,AMERICAN MOTORS,CHEROKEE,04/10/2017 09:00 AM CDT,4.0L  6,NC,SALVAGE CERTIFICATE OF TITLE,EXEMPT,6,1JCMR7813HT044970,SD012,129585.0,FRONT END,$0,$0,1124,NC - CHINA GROVE,Pure Sale,"$1,735"
https://www.copart.com/lotDetail/25186737,25186737,"$7,000",1987,MERCEDES-BENZ,560SEC,04/03/2017 08:00 PM CDT,5.6L  8,IL,CERTIFICATE OF TITLE (P),EXEMPT,8,WDBCA45D3HA338882,SM001,95165.0,MECHANICAL,"$1,350",$0,2006,IL - CHICAGO NORTH,Minimum Bid,$0
https://www.copart.com/lotDetail/25728077,25728077,$0,1987,ALFA ROMEO,SPIDER VEL,04/04/2017 09:00 AM CDT,2.0L  4,CT,CERTIFICATE OF TITLE (P),ACTUAL,4,ZARBA5586H1048776,O040,101043.0,MECHANICAL,$0,$0,4170,CT - HARTFORD,On Approval,$0
https://www.copart.com/lotDetail/25961437,25961437,$0,1987,INTERNATIONAL,9370 F9370,04/05/2017 09:00 AM CDT,14.0L  6,NY,CERTIFICATE OF TITLE (P),EXEMPT,6,2HSFBJXR5HC086805,GARG,647128.0,NORMAL WEAR,$0,$0,0,NY - SYRACUSE,On Approval,$0
https://www.copart.com/lotDetail/37665226,37665226,$0,1987,TOYOTA,SUPRA,04/04/2017 12:00 PM CDT,2.9L  6,TX,SALVAGE VEHICLE TITLE,EXEMPT,6,JT2MA70L9H0072062,SH002,159945.0,MECHANICAL,$425,$0,5049,TX - HOUSTON,On Approval,$0
https://www.copart.com/lotDetail/23807177,23807177,CAD0,1987,FORD,ECONOLINE,04/11/2017 11:00 AM CDT,7.5L  8,NB,SALVAGE TITLE,ACTUAL,8,1FDKE30L7HHA05825,HV001,64199.0,NORMAL WEAR,CAD500,CAD0,0,NB - MONCTON,Minimum Bid,CAD0
https://www.copart.com/lotDetail/21789967,21789967,"$1,500",1987,CHEVROLET,V10,04/10/2017 02:00 PM CDT,5.7L  8,TX,SALVAGE VEHICLE TITLE,EXEMPT,8,1GCEV14K6HJ158048,G080,99314.0,FRONT END,$0,$0,0,CA - SO SACRAMENTO,Minimum Bid,$0
https://www.copart.com/lotDetail/24337417,24337417,$0,1987,BMW,325/E AUTO,04/04/2017 08:00 PM CDT,2.7L  6,CA,APP FOR DUP CLEAN OR AC,EXEMPT,6,WBAAB6404H1688485,SA007,45537.0,NORMAL WEAR,$250,$0,0,CA - SAN DIEGO,Minimum Bid,$0
https://www.copart.com/lotDetail/24778357,24778357,$600,1987,MERCEDES-BENZ,300DT,04/05/2017 02:00 PM CDT,3.0L  6,CA,CERT OF TITLE-SALVAGED,EXEMPT,6,WDBEB33D1HA370460,B020,275455.0,MINOR DENT/SCRATCHES,$0,$0,3174,CA - MARTINEZ,Minimum Bid,$0
